time,attack_type,risk_score,risk_level,source,event
2026-05-21 01:45:10.973149,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:10.972 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:10.973182,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:10.972 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:45:10.973216,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:10.973 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:45:10.974223,Mac Failed Login,70,Medium,Mac Local System,"2026-05-21 01:45:10.974 Df Safari[7310:5acf9] [com.apple.WebKit:ProcessSuspension] WebContent[12127]: [webPageID=9258] WebPage::markLayersVolatile: Failed to mark all layers as volatile, will retry in 1280 ms"
2026-05-21 01:45:10.974470,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:10.974 E  ecosystemd[6857:6610d0] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:45:10.974970,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:10.974 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:10.975022,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:10.974 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:45:10.976624,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:10.976 E  ecosystemd[6857:6610d0] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:45:10.985539,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:10.985 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:10.985687,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:10.985 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:45:11.006414,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.005 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:11.006622,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.006 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:45:11.006826,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.006 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:11.007070,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.006 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:45:11.009427,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.009 E  ecosystemd[6857:6610d0] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:45:11.010104,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.009 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:11.010210,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.009 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:45:11.012020,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.011 E  ecosystemd[6857:6610d0] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:45:11.026919,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.026 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:11.027070,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.026 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:45:11.049539,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.049 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:11.049654,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.049 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:45:11.049746,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.049 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:11.049784,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.049 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:45:11.050745,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.050 E  ecosystemd[6857:6610d0] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:45:11.051095,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.050 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:11.051146,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.051 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:45:11.052166,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.052 E  ecosystemd[6857:6610d0] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:45:11.066661,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.066 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:11.066804,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.066 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:45:11.085291,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.085 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:11.085492,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.085 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:45:11.085548,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.085 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:11.085592,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.085 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:45:11.086695,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.086 E  ecosystemd[6857:6610d0] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:45:11.087247,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.087 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:11.087330,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.087 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:45:11.088502,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.088 E  ecosystemd[6857:6610d0] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:45:11.099432,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.099 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:11.099552,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.099 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:45:11.124203,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.123 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:11.124436,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.123 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:45:11.124696,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.124 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:11.124806,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.124 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:45:11.126520,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.126 E  ecosystemd[6857:6610d0] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:45:11.127158,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.126 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:11.127249,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.127 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:45:11.129125,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.128 E  ecosystemd[6857:6610d0] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:45:11.142281,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.141 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:11.142479,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.142 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:45:11.170281,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.170 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:11.170618,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.170 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:45:11.170936,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.170 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:11.171018,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.170 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:45:11.172533,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.172 E  ecosystemd[6857:6610d0] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:45:11.173034,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.172 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:11.173134,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.172 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:45:11.174582,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.174 E  ecosystemd[6857:6610d0] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:45:11.188558,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.188 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:11.188716,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.188 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:45:11.215176,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.214 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:11.215375,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.214 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:45:11.215613,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.215 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:11.215760,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.215 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:45:11.217659,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.217 E  ecosystemd[6857:6610d0] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:45:11.218195,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.217 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:11.218291,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.218 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:45:11.219595,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.219 E  ecosystemd[6857:6610d0] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:45:11.234491,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.234 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:11.234659,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.234 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:45:11.260693,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.260 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:11.261189,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.260 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:11.261248,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.261 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:45:11.261361,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.260 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:45:11.262580,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.262 E  ecosystemd[6857:6610d0] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:45:11.262952,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.262 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:11.263015,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.262 Df ecosystemd[6857:6610d0] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:45:11.263919,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.263 E  ecosystemd[6857:6610d0] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:45:11.272404,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.272 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:11.272501,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.272 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:45:11.295086,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.294 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:45:11.295348,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:45:11.294 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
